1.624320418571510105e+00 5.693905551560614242e+01 1.300000000000000000e+02 4.577664866998210513e+00 1.121633293463578873e+01
1.629521520782850619e+00 6.986640726950271585e+01 1.000000000000000000e+02 -1.712561134920747019e+00 1.110351360934792808e+00
1.775493932108457074e+00 8.714443094568598269e+01 9.000000000000000000e+01 1.072271605136588413e+01 1.797613023899741336e+01
1.839009708923597053e+00 8.694506871231564560e+01 1.000000000000000000e+02 3.489867955625956419e+00 -8.882677660068134529e+00
1.655044747181780407e+00 7.346663188422263602e+01 1.000000000000000000e+01 -1.112301059864504715e+01 -1.385701270349202474e+01
1.691817293747941653e+00 7.852009299197071357e+01 9.000000000000000000e+01 -1.011768785319336672e+01 -2.319474456414810248e+01
1.689903357345457602e+00 7.556407321820557854e+01 5.000000000000000000e+01 1.153864947317082290e+01 -9.435260226070692369e+00
1.825262117386081906e+00 8.089829762111821765e+01 4.000000000000000000e+01 -3.923951195576147910e+00 6.612526821428757806e+00
1.725145360667406313e+00 7.647491184260449870e+01 1.400000000000000000e+02 -9.395918901367220855e+00 -3.339164502256244305e+01
1.625912869147680517e+00 6.697875672403976921e+01 9.000000000000000000e+01 1.562717905352721637e+01 3.779584498183818653e+01
1.841408513888057152e+00 7.734809562371042091e+01 7.000000000000000000e+01 -9.590907556077668872e+00 -3.001533994610193545e+00
1.804410817005718926e+00 8.505073600384967847e+01 3.000000000000000000e+01 -5.080050120378350798e+00 -1.502834743262837058e+01
1.736608052985268102e+00 7.057904909517282022e+01 9.000000000000000000e+01 1.514506829475535277e+00 -2.837621800959252738e+01
1.774399760305465978e+00 8.137628306984350957e+01 8.000000000000000000e+01 1.566112990867538102e+01 7.192273157021391583e+00
1.624174621105827443e+00 6.451166976433880507e+01 7.000000000000000000e+01 3.190821285625027315e+00 -1.400092789203464072e+01
1.673711021002458610e+00 6.436316468583645189e+01 5.000000000000000000e+01 1.521401389536094051e+01 9.593986849979485143e+00
1.681588188943675899e+00 7.560598885923553780e+01 1.000000000000000000e+02 7.022676444743481738e+00 4.862151555559757199e+00
1.740169956296369946e+00 7.562955367614155477e+01 1.300000000000000000e+02 1.382955533798314818e+01 3.022624078574546846e+00
1.856842191541442144e+00 9.599729126841180005e+01 7.000000000000000000e+01 -1.802128129567084613e+01 1.711055747480195421e+01
1.789305577266368852e+00 7.074648177207858168e+01 1.200000000000000000e+02 -1.029539747680479422e+01 1.503293395007369959e+01
1.668970988531701227e+00 7.842091573323837395e+01 1.300000000000000000e+02 1.387353112723156556e+01 1.903575307833157737e+01
1.691408008887211878e+00 8.722845448664217827e+01 3.000000000000000000e+01 4.941255828289470742e+00 2.728092269002217307e+01
1.661902456513818516e+00 6.877817116469435632e+01 1.000000000000000000e+02 -1.829069556304131705e+00 -2.072743437668706079e+01
1.715514253108380460e+00 6.509458129686757388e+01 8.000000000000000000e+01 -8.690417140038296795e-01 -3.370519222634713685e+01
1.672426177121077551e+00 6.633492605799435182e+01 1.300000000000000000e+02 1.565497826700220330e+01 -1.537485730614224222e+00
1.631426690202905982e+00 6.569309335675986006e+01 9.000000000000000000e+01 -9.130217641750566493e-01 1.323182326975043388e+01
1.733457068391339284e+00 7.034734144153270563e+01 1.200000000000000000e+02 6.821272099784345677e+00 -8.201203542129752222e+00
1.696136099977544331e+00 7.821415836997505266e+01 1.200000000000000000e+02 -8.287519856308323440e+00 -1.157305882072498626e+01
1.598773556761469150e+00 6.587015875528510378e+01 7.000000000000000000e+01 1.704563878292709234e+01 2.036102859627984785e+01
1.823712798927075607e+00 9.026418711132043882e+01 1.000000000000000000e+02 5.021770876919422477e+00 -3.253479870171540256e+01
1.848239828544635754e+00 8.225788247513300178e+01 1.000000000000000000e+02 -1.816467922795045808e+01 1.078709973195152116e+01
1.715411338785471251e+00 7.884127262438347827e+01 1.200000000000000000e+02 4.834107114254543092e+00 -1.505638258526180984e+01
1.847699971470865732e+00 8.928984295349567901e+01 1.300000000000000000e+02 -8.831193131674417884e+00 2.952483283494626676e+01
1.691251575206957236e+00 7.098418795202478293e+01 1.100000000000000000e+02 3.898193077055838174e+00 -1.639807541050449791e+00
1.756272227398028241e+00 7.731906672560398874e+01 1.700000000000000000e+02 -8.840282658526913195e+00 -2.476465971966039348e+01
1.707910351267226456e+00 7.404474161224494821e+01 1.000000000000000000e+02 5.356186186132352312e-01 -1.270187299817632010e+01
1.699055343876027635e+00 7.395029425446935534e+01 9.000000000000000000e+01 -5.163712039925146158e+00 -1.374215621214365513e+01
1.751648861858655648e+00 7.426863601501047185e+01 6.000000000000000000e+01 4.402255400254554196e+00 7.028909642789185952e+00
1.763658790293101575e+00 8.568130264417007425e+01 3.000000000000000000e+01 6.084511011304148731e+00 -2.191669406512581730e+01
1.707975784228796146e+00 6.956187254123965147e+01 1.500000000000000000e+02 -6.405962342948886779e+00 -1.602148574183978980e+01
1.725296075464591627e+00 7.097244304152596328e+01 7.000000000000000000e+01 1.979486370009750695e+00 -2.567324514897013188e+01
1.744195904592052093e+00 7.570529275965471072e+01 1.000000000000000000e+02 7.898600517529493992e+00 2.094208254849823536e+00
1.785605581669352127e+00 7.792393675784421703e+01 1.100000000000000000e+02 5.187893703963566416e+00 -1.490941744686075587e+01
1.713643431247447335e+00 7.745791233810177800e+01 1.000000000000000000e+02 -1.248665111541747130e+01 -1.001022953216693878e+01
1.732020038344206148e+00 7.162289390932907907e+01 1.400000000000000000e+02 9.123732948657735875e+00 -9.894118851564561723e+00
1.816894233862629271e+00 9.306959871869842971e+01 7.000000000000000000e+01 -1.020915816556425426e+01 -1.142335120936827408e+01
1.708178868166186914e+00 6.819911375688121780e+01 6.000000000000000000e+01 1.689175031482418632e+01 -1.659734477175680922e+01
1.731382100683687364e+00 8.812846284974564526e+01 1.600000000000000000e+02 -9.767569544438513773e+00 -6.845962804567271576e+00
1.749969238156338758e+00 7.238277021866586836e+01 1.200000000000000000e+02 3.390238213805933487e+00 2.154122071567157803e+01
1.656845969525061690e+00 7.334451613889662269e+01 1.300000000000000000e+02 1.408450868518169763e+01 -5.114942605761789451e+01
1.646145548956064353e+00 6.470240629816213129e+01 1.300000000000000000e+02 -1.984222215460031435e+01 3.955257273046353816e+01
1.672616817528842281e+00 6.622428158154767175e+01 1.100000000000000000e+02 -7.726070049629196745e+00 1.295184955796835169e+01
1.611566481589280064e+00 6.633771582516403953e+01 7.000000000000000000e+01 -1.037421034349782900e+01 1.057742057035980388e+01
1.742726235756447029e+00 7.364284530710357046e+01 1.200000000000000000e+02 9.215887075509783699e+00 1.716607890612401732e+01
1.734700602330728980e+00 7.484484036689811148e+01 8.000000000000000000e+01 -7.144373287136906114e+00 2.022413845085753792e+01
1.604366908963362093e+00 5.885873526238318476e+01 1.000000000000000000e+02 -1.596150230308395201e+00 -1.079404832395672820e+01
1.565806814173871464e+00 6.123089521160108717e+01 3.000000000000000000e+01 7.713370970349867406e+00 -1.848416031903720125e+01
1.723151945546239849e+00 7.649761973204361709e+01 5.000000000000000000e+01 4.666884558269559502e-01 -1.144369584661728290e+01
1.762479862403768749e+00 8.316993813330765306e+01 6.000000000000000000e+01 -4.429158016141635734e+00 -6.104751246974448264e+00
1.854268298280909111e+00 9.134092272598503826e+01 8.000000000000000000e+01 -8.087289607648758150e+00 -2.506472066037209068e+00
1.663911229638379785e+00 7.903522221249720303e+01 1.100000000000000000e+02 2.480939899640369362e+01 -2.271038228343564924e+01
1.695121016593687635e+00 6.689485459951349355e+01 1.500000000000000000e+02 5.674004590246283009e+00 5.210533648892530678e+00
1.744260019757444713e+00 6.909818982510306284e+01 8.000000000000000000e+01 1.038178732746379751e+01 1.122292219893255005e+00
1.662686467268963630e+00 7.533494895840620131e+01 8.000000000000000000e+01 -2.861699197318496868e-01 -1.798783227151367470e+01
1.801616170953933116e+00 6.325266640750290748e+01 9.000000000000000000e+01 -2.061366334160848801e+00 -2.216027956701631751e+01
1.679678257149106013e+00 7.260303561367206271e+01 3.000000000000000000e+01 -1.647967447822319409e+00 -3.901583225603670257e+01
1.732409798993908012e+00 7.217891826128389710e+01 6.000000000000000000e+01 1.008067659424192897e+01 2.761407748760876757e+01
1.699274370083425634e+00 7.651575550578691320e+01 1.400000000000000000e+02 3.271723749530543568e+00 7.784490350155489402e+00
1.645654409100024695e+00 6.354235545415753705e+01 9.000000000000000000e+01 -1.405712166832985055e+01 -2.902174920265203539e+01
1.824232239306904813e+00 8.017987368023463546e+01 9.000000000000000000e+01 -1.362024842823945647e+00 2.091560723507589614e+01
1.759018638485048136e+00 8.587231450206672889e+01 3.000000000000000000e+01 6.591475992152128427e+00 4.019602082085821593e+01
1.747263299512068713e+00 7.455936492830174700e+01 6.000000000000000000e+01 2.674410765444138249e+00 -7.086393110170875254e+00
1.773941681761575850e+00 7.770324108851869482e+01 1.100000000000000000e+02 9.907849982876387074e+00 -1.726123897101252425e+01
1.774791827832886026e+00 8.056264518150017295e+01 1.300000000000000000e+02 -5.481105487940817866e+00 -1.034337103317225726e+01
1.798657423202795425e+00 8.840249728354615399e+01 7.000000000000000000e+01 2.100336309189614781e+00 1.805208807608783061e+01
1.623414386838768486e+00 6.829142799424906229e+01 8.000000000000000000e+01 -3.742759895972076478e+00 -8.614208738314639291e+00
1.822828661439096720e+00 9.059920416779308994e+01 9.000000000000000000e+01 -1.842508204504926894e+01 2.700098358458195236e+01
1.621652219760394420e+00 7.119047092615578265e+01 1.000000000000000000e+02 -1.195024257694974068e+01 2.550287685521328029e+01
1.767797515456879687e+00 8.549257616047336228e+01 1.200000000000000000e+02 7.431354562127042485e+00 -4.729178068151998104e+01
1.712534747696145887e+00 8.142442051243050116e+01 1.400000000000000000e+02 -9.342570825213904584e+00 -1.850417731820375167e+00
1.675193815907957351e+00 8.178146793302323658e+01 8.000000000000000000e+01 -1.267424209674271296e+01 -1.684779772754174232e+01
1.727487368576928528e+00 7.292588216315205329e+01 1.000000000000000000e+02 2.502859404981270686e+00 4.981620966016658159e+00
1.757841190224518124e+00 7.449440653555025449e+01 1.400000000000000000e+02 -7.434527087340142337e+00 3.640563608496724868e+01
1.645767423272203711e+00 6.127256535232110934e+01 7.000000000000000000e+01 2.593503518468458946e+00 -3.708099971773979320e+00
1.473499462069641552e+00 5.448863932030884882e+01 1.000000000000000000e+02 6.781343724788441385e+00 7.442580190451519861e+00
1.788842661972230408e+00 8.076734301631199742e+01 6.000000000000000000e+01 1.017350065535730153e+01 7.571192366288695297e+00
1.628726133840278756e+00 6.024117515835460068e+01 1.300000000000000000e+02 1.152888994680915147e+01 -7.945319647038440181e+00
1.786404938400832032e+00 8.865676912684152455e+01 1.100000000000000000e+02 -1.087802319060766187e+00 -2.134087131302520390e+01
1.723457028175752415e+00 7.646305942677042822e+01 8.000000000000000000e+01 -6.501725185991374723e+00 -3.328408617875929121e+00
1.708306100372272152e+00 7.532200553875054538e+01 8.000000000000000000e+01 -2.304512764319372575e+00 -1.456455793149326716e+01
1.608480461478032808e+00 6.192296612382831000e+01 8.000000000000000000e+01 -2.275504920234243755e+01 -3.425522678222690587e+01
1.697681010629962906e+00 7.104530582679798556e+01 8.000000000000000000e+01 -9.431534442197499146e+00 2.205783862407619722e+01
1.737560221481333489e+00 7.702765920283036394e+01 8.000000000000000000e+01 1.124588551153931748e+00 1.392353998565099715e+01
1.686828423172488378e+00 7.084615792019859271e+01 9.000000000000000000e+01 6.820813907472422777e-01 1.614979306541613013e+01
1.653717848397151746e+00 7.113835148150316456e+01 1.100000000000000000e+02 8.340591404373032702e+00 -2.986767450291015535e+01
1.803329931080925208e+00 9.143780681962945778e+01 9.000000000000000000e+01 -5.617154312305082442e+00 2.182935581029071059e+01
1.731379457388998677e+00 6.267402119702504848e+01 9.000000000000000000e+01 1.589356570151889159e+01 5.909338481416387623e+00
1.753660060382267405e+00 7.923427424577673150e+01 1.100000000000000000e+02 3.497933954389341515e+00 1.796471302861746366e+01
1.805853484354095873e+00 8.012545760126889149e+01 9.000000000000000000e+01 4.422697537345484875e+00 1.165534049819574491e+01
1.796497946235958931e+00 7.224572613196860971e+01 1.200000000000000000e+02 -2.401037516715797682e-01 1.634460220178985423e+01
1.771060497017149293e+00 7.970427729681182427e+01 9.000000000000000000e+01 -5.276970026734559838e+00 -2.003960974133893558e+01
1.722051453635586871e+00 7.572102316418309442e+01 1.000000000000000000e+02 5.324942502675248379e-01 2.912550357396403555e+00
1.652764632423495694e+00 7.194659344234160869e+01 1.000000000000000000e+02 -4.332122302903846922e+00 -4.382692231674283789e+01
1.874380174375074981e+00 9.912938847565227718e+01 1.100000000000000000e+02 -1.797282397134240739e+01 -2.293368528283541874e+00
1.704004507109003086e+00 7.465370518970583191e+01 1.500000000000000000e+02 -1.028463060552557451e+01 2.577852082338164763e+00
1.655936570518244721e+00 7.546895618115962634e+01 1.300000000000000000e+02 -1.784706706739568816e+01 1.145722398663281183e+01
1.746845608882139800e+00 7.200050916148651936e+01 1.000000000000000000e+02 1.186781915892549222e+01 -1.285245567889716778e-01
1.814353022429816331e+00 8.358662356659216641e+01 4.000000000000000000e+01 1.519251388895817101e+01 -7.628258592308211128e+00
1.774958850527634135e+00 6.018451752509408692e+01 1.200000000000000000e+02 1.550004302081137908e+01 3.319128540932340599e+01
1.726552765331932138e+00 7.892875381465115936e+01 1.000000000000000000e+02 1.225776451765863762e+01 1.247027170222952108e+01
1.580602303835172195e+00 5.494845455510619558e+01 1.200000000000000000e+02 -1.380544308053162972e+01 -1.642823115596410943e+01
1.771794768402057851e+00 8.737216300005401592e+01 8.000000000000000000e+01 2.306167067407379090e+00 1.644213647222251140e+01
1.696796365382160499e+00 7.132723003864104783e+01 1.300000000000000000e+02 6.672185227204826319e+00 -1.399647891564844926e+01
1.566287741698114022e+00 5.633536164623084375e+01 7.000000000000000000e+01 -1.439329299519669370e-01 -1.806269140592955580e+01
1.674861274549582779e+00 6.955182044237290029e+01 1.200000000000000000e+02 5.972087798578557205e+00 -1.253530849663147251e+01
1.539584762156086972e+00 6.964172639808660392e+01 8.000000000000000000e+01 1.590917368929773801e+01 -9.051526057364826627e+00
1.740014283244655902e+00 7.518261227862811324e+01 1.100000000000000000e+02 -6.452882274908851024e+00 -1.030022477310832230e+01
1.818058377713654306e+00 8.174068208969787008e+01 6.000000000000000000e+01 -1.321590144074388817e+01 -9.513079255537920886e+00
1.786097006061415859e+00 8.901910223989251847e+01 1.000000000000000000e+02 -1.990026381940545264e+01 8.061931428332528071e+00
1.624064020668078978e+00 6.668695668225419126e+01 9.000000000000000000e+01 1.536475419236535744e+00 2.179742341571096276e+01
1.664097508641959600e+00 6.821776549856586769e+01 1.200000000000000000e+02 -2.786415504757586703e+00 1.705219492283817573e+01
1.637084972667498750e+00 5.998780889995640564e+01 6.000000000000000000e+01 -1.461500804639670470e+01 1.850757524859765013e+01
1.563546881408719891e+00 6.334175162027039363e+01 1.500000000000000000e+02 2.744222560514324982e+01 1.253598922058888121e+01
1.631743301229371390e+00 5.839724351769550736e+01 7.000000000000000000e+01 8.948050064470904896e-01 -6.342660320988033007e+00
1.662599140409301013e+00 6.337821808579823113e+01 7.000000000000000000e+01 -1.437964175319057247e+01 -1.746476764794995162e+01
1.567180238714310114e+00 6.995847412157991130e+01 1.000000000000000000e+02 9.936663557515219125e+00 1.074969958645895929e+01
1.826180354649331150e+00 8.064108919354762861e+01 8.000000000000000000e+01 1.230841945789901359e+01 2.522375111222779154e+01
1.813862026390804960e+00 8.896824746771137882e+01 1.500000000000000000e+02 1.086193262768277018e-01 -1.662952240934607318e+01
1.622489343393703987e+00 6.497423604037756206e+01 9.000000000000000000e+01 -7.925841188338038634e+00 2.875806227807373272e+00
1.688361441401960539e+00 6.338179195143423783e+01 1.500000000000000000e+02 -1.055462173160915285e+01 -2.149344749311498148e+01
1.762529775006056232e+00 8.088798856282289762e+01 1.100000000000000000e+02 -1.476871391497816433e+01 -5.149594377088413388e+00
1.684363662383194127e+00 7.341880184300659096e+01 8.000000000000000000e+01 5.485842963315960219e+00 -2.005514369892290460e+01
1.679161987467992168e+00 6.258065893088927112e+01 9.000000000000000000e+01 5.129012938086812134e-01 -1.811171443466095710e+01
1.619498515651077719e+00 6.591174411021219726e+01 9.000000000000000000e+01 -1.331377850590465783e+01 5.442335997750045173e+00
1.795219589245479197e+00 7.315570872111848644e+01 9.000000000000000000e+01 -1.490881431169479043e+01 1.546692426439398105e+01
1.627738160372763865e+00 7.403032928299677451e+01 1.000000000000000000e+02 -4.375482139228840772e+00 -1.775744127836476949e+01
1.707523460766876111e+00 7.655894539948572231e+01 1.000000000000000000e+02 1.018560199032316405e+01 1.329037695636397487e+01
1.744257079374075925e+00 8.430053817092309032e+01 1.500000000000000000e+02 3.477885111570968135e+00 -1.723392422573742522e+01
1.762121743578267230e+00 6.164161217018072847e+01 1.000000000000000000e+02 -3.341150434498001864e+00 1.365737688607415024e+01
1.703139000445140105e+00 7.749348936570707735e+01 7.000000000000000000e+01 -1.156568150917144377e+00 9.679052262699606723e-01
1.751893906428464875e+00 7.677610427212715649e+01 9.000000000000000000e+01 -2.381437190414527727e+00 -1.022079114874397021e+01
1.797079958888525564e+00 7.387874672894932360e+01 1.600000000000000000e+02 1.285291788144224068e+00 1.577312139527080159e+00
1.724649044583046242e+00 7.108298106890575241e+01 1.300000000000000000e+02 1.269807898944137037e+01 -3.524909853165195983e+01
1.633229813854697010e+00 6.530177587093858449e+01 1.300000000000000000e+02 3.505263279767201645e+00 1.365966070849359948e+00
1.642547284252708240e+00 7.845024087945348867e+01 5.000000000000000000e+01 -1.176265151654583185e+01 -5.010995325154500790e+01
1.829677215278127766e+00 8.795989221775140265e+01 1.300000000000000000e+02 7.195898719718970327e+00 1.949798084404061527e+01
1.550879975655882648e+00 5.848410623364581085e+01 7.000000000000000000e+01 1.723085436693111205e+01 -4.203499939242806249e+01
1.596412363031230575e+00 5.261739198543163809e+01 1.000000000000000000e+02 2.969217835004998030e+00 -3.368618333931341624e+01
1.807922103880839737e+00 9.318902583908999304e+01 1.900000000000000000e+02 -4.660504577134966908e+00 -1.371157559926344049e+01
1.672520349478085366e+00 7.311696455217844459e+01 1.300000000000000000e+02 6.367929979380723360e+00 -1.669333455176521852e+01
1.644320459754003316e+00 5.960216540443818189e+01 8.000000000000000000e+01 8.474961075518148590e+00 -1.165162087060548579e+01
1.664044704235668082e+00 8.080009405965815006e+01 8.000000000000000000e+01 -1.933149640989677209e+01 1.521953485221323277e+01
1.692233274473991633e+00 6.853401566050574445e+01 1.400000000000000000e+02 -1.670232366303372373e+01 3.457678595125490517e+01
1.720696295775510087e+00 8.169042489234765014e+01 9.000000000000000000e+01 -1.255262306583662024e+01 -1.382232168794800486e+01
1.659613845575432789e+00 7.274201626684074995e+01 8.000000000000000000e+01 -2.156313332928733217e+01 3.841977389813040134e+01
1.599989908709833486e+00 5.803806865867296239e+01 7.000000000000000000e+01 3.199321415310576011e+00 -1.055285433360117864e+01
1.734638077746492479e+00 8.079904758070013315e+01 1.400000000000000000e+02 1.179590470691121329e+00 3.454794555707711545e+00
1.875195028066682701e+00 9.110809883089375205e+01 9.000000000000000000e+01 -1.560469708186929161e+01 -9.627863867940229525e+00
1.716144607567109404e+00 7.299964473120361674e+01 8.000000000000000000e+01 2.233348319109644464e+01 3.686815013223291970e+01
1.753996850793945850e+00 7.406293069097468162e+01 1.400000000000000000e+02 7.965485791042502761e+00 3.220407999743586203e+01
1.740382310824508227e+00 7.818640700480403893e+01 9.000000000000000000e+01 -1.473438655100796701e+01 2.943602369614773551e+01
1.782634304667370939e+00 7.425938685627926361e+01 9.000000000000000000e+01 -1.669265009195306737e+00 5.337667316194564471e+00
1.610240684670100064e+00 6.448708876037274251e+01 8.000000000000000000e+01 1.598014257752809897e+01 3.644991181557205806e+01
1.684894525590069136e+00 6.518839968608256186e+01 8.000000000000000000e+01 -2.371594898160821252e+00 -1.850568409692641225e+01
1.718740982044703047e+00 7.538455556439009797e+01 1.300000000000000000e+02 -6.067693880164811704e-01 3.644736525013935591e+01
1.608158169868363352e+00 5.515150884914452689e+01 1.100000000000000000e+02 3.193445366198680091e+01 3.103335720618126103e+01
1.806660726678311457e+00 8.694867547865295876e+01 7.000000000000000000e+01 -1.681497229600322285e+01 -1.758366375465193476e+00
1.630380905222107213e+00 7.261441958302826549e+01 8.000000000000000000e+01 -1.771532129707197090e+00 -1.493865487721634189e+01
1.780062848488891403e+00 6.788310318441861568e+01 5.000000000000000000e+01 1.057754210890873559e+01 -3.326371667466018778e+01
1.668706688833143881e+00 6.333818491052542754e+01 9.000000000000000000e+01 -4.683730965551038850e+00 2.739886528120683096e+01
1.760962906179311949e+00 7.668365190222536398e+01 1.300000000000000000e+02 -7.070383620585790396e+00 -5.314458605266679569e+01
1.604306518721187125e+00 5.716642665613272101e+01 1.100000000000000000e+02 3.247504863692199262e+00 1.752343563980742047e+01
1.600086222677408410e+00 6.417996699900825774e+01 1.000000000000000000e+02 8.547536645038837477e+00 -3.603205148875269970e+01
1.525037672061250404e+00 5.685280887442432629e+01 8.000000000000000000e+01 -7.727064395378175909e-01 2.737714848791567590e+01
1.659532324260663216e+00 6.079794347716283198e+01 8.000000000000000000e+01 4.387148526599208509e+00 -1.755180077038332698e+01
1.674092674614350740e+00 6.876053562491699722e+01 3.000000000000000000e+01 6.401552144702256975e+00 2.393804362907780003e+01
1.669635288725577649e+00 6.463869245980927758e+01 1.400000000000000000e+02 -3.619064060995043075e+00 1.834813985133652459e+00
1.857055778661022671e+00 8.244002071483204475e+01 9.000000000000000000e+01 2.900081753716770905e+00 -2.025887461184264282e+01
1.885605710694049142e+00 9.978799827154689694e+01 1.300000000000000000e+02 -1.497950943541935231e+01 2.214177898964050595e+00
1.625987134379621502e+00 6.267939247472867237e+01 1.000000000000000000e+02 1.885902876748716039e+00 -5.096412549938204251e+00
1.658834844680276088e+00 6.818746482561824962e+01 1.000000000000000000e+02 1.304310213806154906e+01 2.384188848308482278e+01
1.827573616728755068e+00 8.856911778308207772e+01 8.000000000000000000e+01 -8.723487780037892492e+00 2.629327145446823266e+01
1.582825238596448303e+00 6.267873639285304677e+01 8.000000000000000000e+01 -5.452465757977897454e+00 2.944716730764674750e+01
1.721302084144874955e+00 6.219173545207618048e+01 1.000000000000000000e+02 -8.049378194385134577e+00 3.018638123003997364e+01
1.696055690710515762e+00 7.175708666204647557e+01 1.000000000000000000e+02 1.293244662564013048e+01 -7.670350328351411839e+00
1.798332987808694883e+00 8.012690917060790241e+01 1.700000000000000000e+02 4.014226063315408766e+00 4.186173098852310481e+00
1.642575355034841866e+00 7.178585270418339803e+01 1.100000000000000000e+02 -2.166850936488074808e+00 -4.461223910407974813e+01
1.715310623050503969e+00 7.756673818023782019e+01 9.000000000000000000e+01 3.341587295626495369e+00 1.100524405756732271e+01
1.775737790281186834e+00 8.553886379393628658e+01 5.000000000000000000e+01 -1.179986768318979884e+01 -1.800847537330923842e+00
1.723403532369230939e+00 8.173795106986705150e+01 9.000000000000000000e+01 3.722190853104645036e+00 2.252219375309072902e+01
1.748607804080682948e+00 8.166870698442976106e+01 6.000000000000000000e+01 1.636430284330543827e+01 3.589990904501343039e+01
1.655871066035253802e+00 6.378278723660284300e+01 1.100000000000000000e+02 -1.313591220095904077e+01 4.479409591523721090e+00
1.627714629215737618e+00 6.693766852767811315e+01 1.100000000000000000e+02 -1.282236593778786959e+00 -2.676127675338595324e+01
1.753704687267321205e+00 7.574164138721280892e+01 7.000000000000000000e+01 8.669315871939254237e+00 -2.948985920977801456e+01
1.815576118745386047e+00 7.598637423520797540e+01 1.000000000000000000e+02 1.283559945857789231e+01 -4.874811265601286436e+01
1.737218788641251344e+00 7.092904437488094516e+01 1.100000000000000000e+02 4.749237720054294343e+00 -1.193062112235993233e+01
1.632503390261538234e+00 6.920976634802940453e+01 1.400000000000000000e+02 8.437454603361485894e+00 -1.298341654833225789e+01
1.685572004528419487e+00 7.630157127766872804e+01 9.000000000000000000e+01 5.975503203579370037e+00 -1.584899628674796901e+01
1.750760464458374299e+00 7.841824934603550901e+01 1.300000000000000000e+02 7.236320192547671670e-01 -1.097373617297509085e+01
1.687850527280548629e+00 6.686135514785225098e+01 8.000000000000000000e+01 -3.514671962303283603e+00 7.470462034519451677e+00
1.596808694534848527e+00 6.071365581189329674e+01 1.500000000000000000e+02 5.711428408210070806e+00 1.188120264795755787e+01
